state,county,year,days_with_aqi,max_aqi,90th_percentile_aqi,median_aqi,pct_good_days,pct_moderate_days,pct_unhealthy_for_sensitive_groups_days,pct_unhealthy_days,pct_very_unhealthy_days,pct_hazardous_days,pct_days_co,pct_days_no2,pct_days_ozone,pct_days_pm2.5,pct_days_pm10,pct_bad_days
Iowa,Delaware,2011,120,84,66,36,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3
Iowa,Harrison,2011,213,112,64,40,0.7981220657276995,0.19718309859154928,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20187793427230047
Iowa,Johnson,2011,364,96,71,49,0.5192307692307693,0.4807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917582417582418,0.008241758241758242,0.4807692307692308
Iowa,Lee,2011,117,81,68,40,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38461538461538464
Iowa,Linn,2011,365,100,67,45,0.6082191780821918,0.3917808219178082,0.0,0.0,0.0,0.0,0.0,0.0,0.3698630136986301,0.6273972602739726,0.0027397260273972603,0.3917808219178082
Iowa,Montgomery,2011,362,93,64,41,0.7375690607734806,0.26243093922651933,0.0,0.0,0.0,0.0,0.0,0.0,0.40331491712707185,0.5911602209944752,0.0055248618784530384,0.26243093922651933
Iowa,Muscatine,2011,365,142,73,52,0.4849315068493151,0.5095890410958904,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5150684931506849
Iowa,Palo Alto,2011,365,100,63,42,0.7506849315068493,0.2493150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.33424657534246577,0.663013698630137,0.0027397260273972603,0.2493150684931507
Iowa,Polk,2011,365,98,63,43,0.6931506849315069,0.30684931506849317,0.0,0.0,0.0,0.0,0.0,0.01643835616438356,0.2602739726027397,0.7205479452054795,0.0027397260273972603,0.30684931506849317
Iowa,Pottawattamie,2011,119,93,59,40,0.680672268907563,0.31932773109243695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495798319327731,0.05042016806722689,0.31932773109243695
Iowa,Scott,2011,365,105,77,54,0.34794520547945207,0.6493150684931507,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.1863013698630137,0.6082191780821918,0.2054794520547945,0.6520547945205479
Iowa,Story,2011,214,87,49,36,0.9252336448598131,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07476635514018691
Iowa,Tama,2011,68,89,68,36,0.6764705882352942,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3235294117647059
Iowa,Van Buren,2011,315,88,64,42,0.7238095238095238,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.4634920634920635,0.5365079365079365,0.0,0.2761904761904762
Iowa,Warren,2011,214,93,50,39,0.9158878504672897,0.08411214953271028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08411214953271028
Iowa,Woodbury,2011,125,77,60,33,0.808,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.192
Kansas,Brown,2011,54,99,58,33,0.7962962962962963,0.2037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2037037037037037
Kansas,Chase,2011,117,94,56,26,0.8376068376068376,0.1623931623931624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1623931623931624
Kansas,Ford,2011,350,63,34,14,0.9828571428571429,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017142857142857144
Kansas,Johnson,2011,364,161,67,41,0.7445054945054945,0.22802197802197802,0.024725274725274724,0.0027472527472527475,0.0,0.0,0.0,0.0,0.8763736263736264,0.12362637362637363,0.0,0.2554945054945055
Kansas,Leavenworth,2011,360,147,71,36,0.8166666666666667,0.16111111111111112,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18333333333333332
Kansas,Linn,2011,365,147,71,41,0.7479452054794521,0.2273972602739726,0.024657534246575342,0.0,0.0,0.0,0.0,0.030136986301369864,0.8301369863013699,0.13972602739726028,0.0,0.25205479452054796
Kansas,Neosho,2011,56,55,44,19,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571
Kansas,Riley,2011,302,129,74,41,0.7715231788079471,0.2119205298013245,0.016556291390728478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22847682119205298
Kansas,Sedgwick,2011,365,150,90,49,0.5589041095890411,0.3835616438356164,0.057534246575342465,0.0,0.0,0.0,0.0,0.21643835616438356,0.6520547945205479,0.10136986301369863,0.030136986301369864,0.4410958904109589
Kansas,Shawnee,2011,365,147,71,41,0.7232876712328767,0.25205479452054796,0.024657534246575342,0.0,0.0,0.0,0.0,0.0,0.8657534246575342,0.10684931506849316,0.0273972602739726,0.27671232876712326
Kansas,Sherman,2011,50,106,45,19,0.96,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04
Kansas,Sumner,2011,365,143,84,44,0.6876712328767123,0.26575342465753427,0.04657534246575343,0.0,0.0,0.0,0.0,0.0,0.9068493150684932,0.09315068493150686,0.0,0.31232876712328766
Kansas,Trego,2011,365,133,77,43,0.7095890410958904,0.2602739726027397,0.030136986301369864,0.0,0.0,0.0,0.0,0.0,0.9698630136986301,0.030136986301369864,0.0,0.29041095890410956
Kansas,Wyandotte,2011,365,107,71,48,0.5506849315068493,0.4438356164383562,0.005479452054794521,0.0,0.0,0.0,0.0027397260273972603,0.08767123287671233,0.1863013698630137,0.7095890410958904,0.0136986301369863,0.44931506849315067
Kentucky,Bell,2011,263,97,63,44,0.7604562737642585,0.23954372623574144,0.0,0.0,0.0,0.0,0.0,0.0,0.870722433460076,0.12927756653992395,0.0,0.23954372623574144
Kentucky,Boone,2011,239,115,67,41,0.8368200836820083,0.1506276150627615,0.012552301255230125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16317991631799164
Kentucky,Boyd,2011,362,129,67,41,0.7071823204419889,0.2845303867403315,0.008287292817679558,0.0,0.0,0.0,0.0,0.06906077348066299,0.4143646408839779,0.5,0.016574585635359115,0.292817679558011
Kentucky,Bullitt,2011,266,187,74,45,0.6353383458646616,0.34962406015037595,0.011278195488721804,0.0037593984962406013,0.0,0.0,0.0,0.0,0.7631578947368421,0.23684210526315788,0.0,0.36466165413533835
Kentucky,Campbell,2011,365,147,77,49,0.5178082191780822,0.4438356164383562,0.038356164383561646,0.0,0.0,0.0,0.0,0.0,0.37534246575342467,0.6246575342465753,0.0,0.4821917808219178
Kentucky,Carter,2011,277,156,59,41,0.8086642599277978,0.18772563176895307,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.703971119133574,0.296028880866426,0.0,0.19133574007220217
Kentucky,Christian,2011,279,108,74,47,0.6164874551971327,0.3763440860215054,0.007168458781362007,0.0,0.0,0.0,0.0,0.0,0.7491039426523297,0.25089605734767023,0.0,0.3835125448028674
Kentucky,Daviess,2011,365,147,80,47,0.6082191780821918,0.35342465753424657,0.038356164383561646,0.0,0.0,0.0,0.0,0.07671232876712329,0.4712328767123288,0.4520547945205479,0.0,0.3917808219178082
Kentucky,Edmonson,2011,363,108,67,42,0.7575757575757576,0.23140495867768596,0.011019283746556474,0.0,0.0,0.0,0.008264462809917356,0.0,0.8980716253443526,0.09366391184573003,0.0,0.24242424242424243
Kentucky,Fayette,2011,365,133,71,45,0.6027397260273972,0.3780821917808219,0.019178082191780823,0.0,0.0,0.0,0.0,0.038356164383561646,0.27945205479452057,0.6821917808219178,0.0,0.3972602739726027
Kentucky,Franklin,2011,100,98,62,42,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33
Kentucky,Greenup,2011,245,151,61,41,0.8367346938775511,0.1469387755102041,0.012244897959183673,0.004081632653061225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16326530612244897
Kentucky,Hancock,2011,236,129,84,44,0.7288135593220338,0.23728813559322035,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2711864406779661
Kentucky,Hardin,2011,339,112,71,43,0.7197640117994101,0.27728613569321536,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0,0.551622418879056,0.44837758112094395,0.0,0.28023598820059
Kentucky,Henderson,2011,363,140,67,43,0.6887052341597796,0.2865013774104683,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.48760330578512395,0.512396694214876,0.0,0.31129476584022037
Kentucky,Jefferson,2011,365,177,87,49,0.5342465753424658,0.3972602739726027,0.06027397260273973,0.00821917808219178,0.0,0.0,0.0,0.0,0.4986301369863014,0.4931506849315068,0.00821917808219178,0.4657534246575342
Kentucky,Jessamine,2011,245,140,71,44,0.7551020408163265,0.22857142857142856,0.0163265306122449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24489795918367346
Kentucky,Livingston,2011,231,122,67,43,0.7229437229437229,0.2597402597402597,0.017316017316017316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27705627705627706
Kentucky,Madison,2011,117,74,58,35,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23076923076923078
Kentucky,Marshall,2011,59,31,25,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kentucky,McCracken,2011,365,159,71,44,0.6520547945205479,0.336986301369863,0.00821917808219178,0.0027397260273972603,0.0,0.0,0.0,0.07123287671232877,0.38904109589041097,0.5397260273972603,0.0,0.34794520547945207
Kentucky,Morgan,2011,338,108,50,38,0.9171597633136095,0.07692307692307693,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08284023668639054
Kentucky,Oldham,2011,245,179,100,46,0.6204081632653061,0.2897959183673469,0.0653061224489796,0.024489795918367346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3795918367346939
Kentucky,Perry,2011,361,87,57,39,0.8199445983379502,0.18005540166204986,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842,0.0,0.18005540166204986
Kentucky,Pike,2011,363,97,63,42,0.7162534435261708,0.2837465564738292,0.0,0.0,0.0,0.0,0.0,0.0,0.27548209366391185,0.7245179063360881,0.0,0.2837465564738292
Kentucky,Pulaski,2011,304,144,74,47,0.625,0.3618421052631579,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.6414473684210527,0.35855263157894735,0.0,0.375
Kentucky,Simpson,2011,241,143,77,45,0.6804979253112033,0.2987551867219917,0.02074688796680498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31950207468879666
Kentucky,Trigg,2011,351,112,67,41,0.7806267806267806,0.21652421652421652,0.002849002849002849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21937321937321938
Kentucky,Warren,2011,361,100,64,44,0.6648199445983379,0.33518005540166207,0.0,0.0,0.0,0.0,0.0,0.0,0.3739612188365651,0.6260387811634349,0.0,0.33518005540166207
Kentucky,Washington,2011,339,112,64,40,0.8023598820058997,0.1887905604719764,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1976401179941003
Louisiana,Ascension,2011,362,156,67,35,0.8342541436464088,0.13535911602209943,0.024861878453038673,0.0055248618784530384,0.0,0.0,0.0,0.052486187845303865,0.9475138121546961,0.0,0.0,0.16574585635359115
Louisiana,Bossier,2011,365,159,87,44,0.6273972602739726,0.2958904109589041,0.06575342465753424,0.010958904109589041,0.0,0.0,0.0,0.0,0.6712328767123288,0.32602739726027397,0.0027397260273972603,0.3726027397260274
Louisiana,Caddo,2011,365,147,87,44,0.6575342465753424,0.29315068493150687,0.049315068493150684,0.0,0.0,0.0,0.0,0.0,0.8136986301369863,0.1863013698630137,0.0,0.3424657534246575
Louisiana,Calcasieu,2011,365,133,74,44,0.6767123287671233,0.29863013698630136,0.024657534246575342,0.0,0.0,0.0,0.0,0.005479452054794521,0.5863013698630137,0.40821917808219177,0.0,0.3232876712328767
Louisiana,East Baton Rouge,2011,365,164,84,50,0.5123287671232877,0.4273972602739726,0.049315068493150684,0.010958904109589041,0.0,0.0,0.0,0.03287671232876712,0.38082191780821917,0.5726027397260274,0.0136986301369863,0.4876712328767123
Louisiana,Iberville,2011,365,159,87,42,0.7041095890410959,0.23835616438356164,0.049315068493150684,0.00821917808219178,0.0,0.0,0.0,0.01643835616438356,0.8465753424657534,0.136986301369863,0.0,0.2958904109589041
Louisiana,Jefferson,2011,365,143,72,43,0.6821917808219178,0.2958904109589041,0.021917808219178082,0.0,0.0,0.0,0.0,0.021917808219178082,0.46301369863013697,0.5150684931506849,0.0,0.3178082191780822
Louisiana,Lafayette,2011,365,133,71,47,0.5561643835616439,0.4301369863013699,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.41643835616438357,0.5808219178082191,0.0027397260273972603,0.4438356164383562
Louisiana,Lafourche,2011,365,133,67,39,0.7917808219178082,0.1917808219178082,0.01643835616438356,0.0,0.0,0.0,0.0,0.0,0.7287671232876712,0.27123287671232876,0.0,0.20821917808219179
Louisiana,Livingston,2011,363,150,71,42,0.7162534435261708,0.25068870523415976,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.7052341597796143,0.29476584022038566,0.0,0.2837465564738292
Louisiana,Orleans,2011,365,159,64,38,0.7780821917808219,0.20821917808219179,0.010958904109589041,0.0027397260273972603,0.0,0.0,0.0,0.0,0.6,0.39452054794520547,0.005479452054794521,0.2219178082191781
Louisiana,Ouachita,2011,365,100,64,46,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.34794520547945207,0.6520547945205479,0.0,0.4
Louisiana,Pointe Coupee,2011,365,151,64,38,0.8575342465753425,0.11232876712328767,0.0273972602739726,0.0027397260273972603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14246575342465753
Louisiana,Rapides,2011,283,102,70,55,0.33568904593639576,0.6607773851590106,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6643109540636042
Louisiana,St. Bernard,2011,362,143,74,53,0.430939226519337,0.5497237569060773,0.019337016574585635,0.0,0.0,0.0,0.0,0.0,0.40331491712707185,0.5939226519337016,0.0027624309392265192,0.569060773480663
Louisiana,St. Charles,2011,358,115,61,34,0.8770949720670391,0.11173184357541899,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12290502793296089
Louisiana,St. James,2011,363,136,64,36,0.8539944903581267,0.12396694214876033,0.02203856749311295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14600550964187328
Louisiana,St. John the Baptist,2011,363,151,84,37,0.8016528925619835,0.16804407713498623,0.027548209366391185,0.0027548209366391185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19834710743801653
Louisiana,St. Tammany,2011,365,143,73,41,0.726027397260274,0.2328767123287671,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.7342465753424657,0.26575342465753427,0.0,0.273972602739726
Louisiana,Tangipahoa,2011,121,86,56,35,0.7355371900826446,0.2644628099173554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2644628099173554
Louisiana,Terrebonne,2011,123,68,54,33,0.8455284552845529,0.15447154471544716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15447154471544716
Louisiana,West Baton Rouge,2011,365,192,75,54,0.40273972602739727,0.5671232876712329,0.0273972602739726,0.0027397260273972603,0.0,0.0,0.0,0.0,0.18082191780821918,0.8191780821917808,0.0,0.5972602739726027
Maine,Androscoggin,2011,365,93,59,35,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.35342465753424657,0.6465753424657534,0.0,0.2
Maine,Aroostook,2011,365,66,45,32,0.9561643835616438,0.043835616438356165,0.0,0.0,0.0,0.0,0.0,0.0,0.7232876712328767,0.2410958904109589,0.03561643835616438,0.043835616438356165
Maine,Cumberland,2011,365,161,58,37,0.8301369863013699,0.16164383561643836,0.005479452054794521,0.0027397260273972603,0.0,0.0,0.0,0.052054794520547946,0.6246575342465753,0.32054794520547947,0.0027397260273972603,0.16986301369863013
Maine,Hancock,2011,365,166,49,36,0.9178082191780822,0.07123287671232877,0.00821917808219178,0.0027397260273972603,0.0,0.0,0.0,0.0,0.9835616438356164,0.01643835616438356,0.0,0.0821917808219178
Maine,Kennebec,2011,211,97,49,31,0.9241706161137441,0.07582938388625593,0.0,0.0,0.0,0.0,0.0,0.0,0.8625592417061612,0.0,0.13744075829383887,0.07582938388625593
Maine,Knox,2011,181,115,49,34,0.9171270718232044,0.06629834254143646,0.016574585635359115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08287292817679558
Maine,Oxford,2011,199,71,44,31,0.9849246231155779,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01507537688442211
Maine,Penobscot,2011,365,80,54,35,0.8794520547945206,0.12054794520547946,0.0,0.0,0.0,0.0,0.0,0.0,0.6684931506849315,0.3315068493150685,0.0,0.12054794520547946
Maine,Piscataquis,2011,105,60,39,27,0.9619047619047619,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0380952380952381
Maine,Sagadahoc,2011,179,87,48,32,0.9217877094972067,0.0782122905027933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0782122905027933
Maine,Washington,2011,316,105,44,31,0.9810126582278481,0.015822784810126583,0.0031645569620253164,0.0,0.0,0.0,0.0,0.0,0.9145569620253164,0.08544303797468354,0.0,0.0189873417721519
Maine,York,2011,271,151,54,36,0.8745387453874539,0.1070110701107011,0.014760147601476014,0.0036900369003690036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12546125461254612
Maryland,Anne Arundel,2011,264,172,87,44,0.6401515151515151,0.29545454545454547,0.04924242424242424,0.015151515151515152,0.0,0.0,0.0,0.0,0.7007575757575758,0.2765151515151515,0.022727272727272728,0.35984848484848486
Maryland,Baltimore,2011,363,190,84,42,0.6887052341597796,0.2396694214876033,0.05509641873278237,0.01652892561983471,0.0,0.0,0.005509641873278237,0.209366391184573,0.6005509641873278,0.18457300275482094,0.0,0.31129476584022037
Maryland,Baltimore (City),2011,365,154,77,51,0.4931506849315068,0.4684931506849315,0.03561643835616438,0.0027397260273972603,0.0,0.0,0.0,0.07945205479452055,0.2191780821917808,0.7013698630136986,0.0,0.5068493150684932
Maryland,Calvert,2011,209,169,84,44,0.7081339712918661,0.22488038277511962,0.05263157894736842,0.014354066985645933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.291866028708134
Maryland,Carroll,2011,211,150,80,44,0.7014218009478673,0.2559241706161137,0.04265402843601896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2985781990521327
Maryland,Cecil,2011,357,177,77,44,0.6078431372549019,0.3585434173669468,0.01680672268907563,0.01680672268907563,0.0,0.0,0.0,0.0,0.3949579831932773,0.6050420168067226,0.0,0.39215686274509803
Maryland,Charles,2011,207,182,90,45,0.6859903381642513,0.2608695652173913,0.03864734299516908,0.014492753623188406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3140096618357488
Maryland,Dorchester,2011,318,156,84,40,0.7735849056603774,0.16352201257861634,0.059748427672955975,0.0031446540880503146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22641509433962265
Maryland,Frederick,2011,214,150,84,44,0.6822429906542056,0.2757009345794392,0.04205607476635514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3177570093457944
Maryland,Garrett,2011,363,119,69,45,0.6473829201101928,0.3415977961432507,0.011019283746556474,0.0,0.0,0.0,0.01928374655647383,0.0,0.6088154269972452,0.371900826446281,0.0,0.3526170798898072
Maryland,Harford,2011,304,209,100,49,0.5394736842105263,0.3651315789473684,0.05592105263157895,0.029605263157894735,0.009868421052631578,0.0,0.0,0.0,0.5657894736842105,0.4342105263157895,0.0,0.4605263157894737
Maryland,Kent,2011,348,187,77,45,0.617816091954023,0.33620689655172414,0.03735632183908046,0.008620689655172414,0.0,0.0,0.0,0.0,0.3879310344827586,0.6120689655172413,0.0,0.382183908045977
Maryland,Montgomery,2011,335,156,77,47,0.582089552238806,0.3761194029850746,0.03880597014925373,0.0029850746268656717,0.0,0.0,0.0,0.0,0.36716417910447763,0.6328358208955224,0.0,0.417910447761194
Maryland,Prince George's,2011,363,174,87,48,0.5537190082644629,0.36639118457300274,0.06060606060606061,0.01928374655647383,0.0,0.0,0.0,0.0,0.4738292011019284,0.5261707988980716,0.0,0.4462809917355372
Maryland,Washington,2011,348,147,73,47,0.6005747126436781,0.382183908045977,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.6551724137931034,0.0,0.3994252873563218
Massachusetts,Barnstable,2011,275,112,46,35,0.92,0.06909090909090909,0.01090909090909091,0.0,0.0,0.0,0.0,0.0,0.8254545454545454,0.17454545454545456,0.0,0.08
Massachusetts,Berkshire,2011,363,156,72,43,0.6556473829201102,0.3333333333333333,0.008264462809917356,0.0027548209366391185,0.0,0.0,0.0,0.0,0.2699724517906336,0.7300275482093664,0.0,0.3443526170798898
Massachusetts,Bristol,2011,364,150,67,43,0.6675824175824175,0.31868131868131866,0.013736263736263736,0.0,0.0,0.0,0.0,0.0,0.41208791208791207,0.5879120879120879,0.0,0.3324175824175824
Massachusetts,Dukes,2011,286,208,58,40,0.8566433566433567,0.11188811188811189,0.024475524475524476,0.0034965034965034965,0.0034965034965034965,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.14335664335664336
Massachusetts,Essex,2011,365,151,68,44,0.6794520547945205,0.3095890410958904,0.00821917808219178,0.0027397260273972603,0.0,0.0,0.0,0.01643835616438356,0.4849315068493151,0.4986301369863014,0.0,0.32054794520547947
Massachusetts,Hampden,2011,365,159,78,44,0.6520547945205479,0.31232876712328766,0.030136986301369864,0.005479452054794521,0.0,0.0,0.0,0.057534246575342465,0.473972602739726,0.4684931506849315,0.0,0.34794520547945207
Massachusetts,Hampshire,2011,365,147,55,38,0.8328767123287671,0.1589041095890411,0.00821917808219178,0.0,0.0,0.0,0.0,0.00821917808219178,0.7753424657534247,0.21643835616438356,0.0,0.16712328767123288
Massachusetts,Middlesex,2011,363,151,49,34,0.9201101928374655,0.0743801652892562,0.0027548209366391185,0.0027548209366391185,0.0,0.0,0.0027548209366391185,0.0,0.953168044077135,0.0440771349862259,0.0,0.07988980716253444
Massachusetts,Norfolk,2011,360,119,61,38,0.825,0.16111111111111112,0.013888888888888888,0.0,0.0,0.0,0.0,0.005555555555555556,0.5166666666666667,0.4777777777777778,0.0,0.175
Massachusetts,Plymouth,2011,121,70,57,30,0.8016528925619835,0.19834710743801653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19834710743801653
Massachusetts,Suffolk,2011,365,123,70,49,0.5397260273972603,0.4520547945205479,0.00821917808219178,0.0,0.0,0.0,0.0,0.07397260273972603,0.20821917808219179,0.7178082191780822,0.0,0.4602739726027397
Massachusetts,Worcester,2011,365,159,64,43,0.6958904109589041,0.29315068493150687,0.00821917808219178,0.0027397260273972603,0.0,0.0,0.0,0.13972602739726028,0.4246575342465753,0.43561643835616437,0.0,0.3041095890410959
Michigan,Allegan,2011,242,179,77,40,0.7479338842975206,0.21487603305785125,0.024793388429752067,0.012396694214876033,0.0,0.0,0.0,0.0,0.731404958677686,0.26859504132231404,0.0,0.25206611570247933
Michigan,Bay,2011,118,76,60,24,0.8305084745762712,0.1694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1694915254237288
Michigan,Benzie,2011,179,147,61,39,0.8603351955307262,0.11173184357541899,0.027932960893854747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13966480446927373
Michigan,Berrien,2011,243,177,80,42,0.7242798353909465,0.22633744855967078,0.037037037037037035,0.012345679012345678,0.0,0.0,0.0,0.0,0.7119341563786008,0.2880658436213992,0.0,0.2757201646090535
Michigan,Cass,2011,177,154,93,44,0.7344632768361582,0.1977401129943503,0.062146892655367235,0.005649717514124294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2655367231638418
Michigan,Chippewa,2011,231,97,47,31,0.9437229437229437,0.05627705627705628,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.05627705627705628
Michigan,Clinton,2011,183,122,67,39,0.8306010928961749,0.15300546448087432,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16939890710382513
Michigan,Genesee,2011,242,150,69,41,0.731404958677686,0.23553719008264462,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.731404958677686,0.26859504132231404,0.0,0.26859504132231404
Michigan,Huron,2011,183,126,51,40,0.8797814207650273,0.10382513661202186,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12021857923497267
Michigan,Ingham,2011,363,119,59,35,0.8347107438016529,0.15702479338842976,0.008264462809917356,0.0,0.0,0.0,0.0,0.0440771349862259,0.8347107438016529,0.12121212121212122,0.0,0.1652892561983471
Michigan,Kalamazoo,2011,231,133,68,41,0.7186147186147186,0.24675324675324675,0.03463203463203463,0.0,0.0,0.0,0.0,0.0,0.658008658008658,0.341991341991342,0.0,0.2813852813852814
Michigan,Kent,2011,365,140,67,41,0.7068493150684931,0.27671232876712326,0.01643835616438356,0.0,0.0,0.0,0.0,0.0,0.5232876712328767,0.4767123287671233,0.0,0.29315068493150687
Michigan,Keweenaw,2011,121,87,35,13,0.9752066115702479,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024793388429752067
Michigan,Lenawee,2011,241,154,76,44,0.6639004149377593,0.29045643153526973,0.04149377593360996,0.004149377593360996,0.0,0.0,0.0,0.0,0.6887966804979253,0.3112033195020747,0.0,0.3360995850622407
Michigan,Macomb,2011,242,159,80,42,0.6859504132231405,0.256198347107438,0.05371900826446281,0.004132231404958678,0.0,0.0,0.0,0.0,0.7231404958677686,0.2768595041322314,0.0,0.3140495867768595
Michigan,Manistee,2011,236,164,58,37,0.864406779661017,0.11440677966101695,0.01694915254237288,0.00423728813559322,0.0,0.0,0.0,0.0,0.7161016949152542,0.2838983050847458,0.0,0.13559322033898305
Michigan,Mason,2011,183,172,61,38,0.8688524590163934,0.1092896174863388,0.01639344262295082,0.00546448087431694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13114754098360656
Michigan,Missaukee,2011,360,122,50,35,0.9138888888888889,0.08055555555555556,0.005555555555555556,0.0,0.0,0.0,0.0,0.008333333333333333,0.9222222222222223,0.06944444444444445,0.0,0.08611111111111111
Michigan,Monroe,2011,127,80,67,37,0.6535433070866141,0.3464566929133858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3464566929133858
Michigan,Muskegon,2011,241,197,67,39,0.7800829875518672,0.18672199170124482,0.02074688796680498,0.012448132780082987,0.0,0.0,0.0,0.0,0.7095435684647303,0.29045643153526973,0.0,0.21991701244813278
Michigan,Oakland,2011,238,154,80,42,0.6890756302521008,0.24369747899159663,0.06302521008403361,0.004201680672268907,0.0,0.0,0.0,0.0,0.6974789915966386,0.3025210084033613,0.0,0.31092436974789917
